pref,pref_code,cat,date,shop,addr,lat,lon,lat_i,lon_i
tokyo,13,コンビニ,2026-01-28,法人番号8010501041831株式会社有為ファミリーマート自由が丘マリ・クレール通り店,目黒区自由が丘１丁目７番１７号マイセンリアン自由が丘,35.607613,139.670578,8545,6347
tokyo,13,コンビニ,2026-01-31,芋田元樹ファミリーマート祐天寺駅前店,目黒区五本木１丁目３１番７号ファミーユ・ヴァンドゥ１階,35.637653,139.690872,8553,6350
tokyo,13,コンビニ,2026-01-08,佐々木直人セブン－イレブン大田区京浜島店,大田区京浜島２丁目３番１７号京浜ショッピングビル１階及び２階,35.57193,139.764557,8537,6362
tokyo,13,コンビニ,2026-01-28,法人番号2010801016902株式会社スズセンローソン大田中馬込二丁目店,大田区中馬込２丁目１８番７号ＭａｉｓｏｎｄｅＧｒａｃｅＭａｇｏｍｅ１階,35.595543,139.709824,8542,6353
tokyo,13,コンビニ,2026-01-16,法人番号7010802000644有限会社アドバンスサービスイチノへセブン－イレブン大田区東雪谷中原街道店,大田区東雪谷２丁目８番８号ＭａｉｓｏｎＫ．Ｔ１階,35.597637,139.684082,8543,6349
tokyo,13,コンビニ,2026-01-29,法人番号2013301010706株式会社ファミリーマートファミリーマート羽田空港第１ターミナル店,大田区羽田空港３丁目３番２号羽田空港第１ターミナルビル１階,35.549461,139.78389,8531,6365
tokyo,13,コンビニ,2026-01-31,法人番号1010902002232有限会社栄進ファミリーマート三軒茶屋目青通り店,世田谷区太子堂４丁目１８番１４号,35.645264,139.669571,8554,6347
tokyo,13,コンビニ,2026-01-01,法人番号2011003002823合同会社ろくごうセブン－イレブン渋谷笹塚駅前店,渋谷区笹塚１丁目５７番５号松吉ビル１階,35.673687,139.666626,8561,6346
tokyo,13,コンビニ,2026-01-26,法人番号8011002020457有限会社セブンワイズローソンＳ青少年総合センター店,渋谷区代々木神園町３番１号国立オリンピック記念青少年総合センター宿泊Ｄ棟１階,35.673958,139.69165,8561,6350
tokyo,13,コンビニ,2026-01-08,法人番号1010701035020株式会社ローソンアーバンワークスローソン杉並高井戸西一丁目店,杉並区高井戸西１丁目２１番１７号Ｎハイム１階,35.683712,139.607376,8564,6337
tokyo,13,コンビニ,2026-01-09,法人番号6011302012370有限会社友好ローソン杉並阿佐ヶ谷北二丁目店,杉並区阿佐谷北２丁目１３番１４号ロイヤルビル１階１０２号室及び１０３号室,35.706184,139.635635,8569,6341
tokyo,13,コンビニ,2026-01-06,澤田茂光ファミリーマート東池袋四丁目店,豊島区東池袋４丁目２９番１２号サンフラット佐藤１階,35.727356,139.720627,8574,6355
tokyo,13,ドラッグ・薬局,2026-01-01,法人番号7180301016951株式会社スギ薬局スギドラッグ板橋徳丸店,板橋区徳丸３丁目４１番２１号トックマルット１階,35.776161,139.656601,8586,6345
tokyo,13,コンビニ,2026-01-15,町田二郎セブン－イレブン練馬桜台１丁目店,練馬区桜台１丁目４５番１２号,35.741024,139.661728,8577,6345
tokyo,13,コンビニ,2026-01-31,法人番号1011201014472株式会社エニーデイファミリーマート中村橋駅西店,練馬区中村北４丁目１２番４号ヴォーガコルテ中村橋１階,35.735859,139.635239,8576,6341
tokyo,13,コンビニ,2026-01-07,位下明菜ファミリーマート練馬大泉街道店,練馬区東大泉３丁目１番７号ガーデンコート大泉学園１階,35.750786,139.591476,8580,6334
tokyo,13,コンビニ,2026-01-31,千葉英嗣ファミリーマート足立中央本町四丁目店,足立区中央本町４丁目１１番３６号,35.773716,139.807602,8585,6369
tokyo,13,コンビニ,2026-01-08,中田稔昭セブン－イレブン八王子南大沢４丁目店,八王子市南大沢４丁目８番地２,35.607975,139.37468,8545,6299
tokyo,13,ドラッグ・薬局,2026-01-08,法人番号1040001036939株式会社マツモトキヨシ薬マツモトキヨシ京王八王子駅前店,八王子市明神町４丁目７番１５号落合ビル１階,35.658268,139.342468,8557,6294
tokyo,13,コンビニ,2026-01-23,高野廣朗セブン－イレブン立川上砂町２丁目店,立川市上砂町２丁目１７番地の５,35.722382,139.392746,8573,6302
tokyo,13,ドラッグ・薬局,2026-01-26,法人番号1040001036939株式会社マツモトキヨシ薬マツモトキヨシ東大和市駅前店,東大和市南街５丁目９７番１号陽栄東大和ビル１階,35.734268,139.434448,8576,6309
tokyo,13,コンビニ,2026-01-01,法人番号4012402023598有限会社イースト福生セブン－イレブン東福生駅南店,福生市大字福生２１３１番地１,35.741077,139.321472,8577,6291
tokyo,13,コンビニ,2026-01-09,村林宏隆ファミリーマート府中是政店,府中市是政１丁目３４番地の２２,35.662521,139.495438,8559,6319
tokyo,13,コンビニ,2026-01-14,法人番号3012401033748株式会社クラウンオーキッドセブン－イレブン府中八幡町店,府中市八幡町２丁目２番地の２なみきビル１階,35.670094,139.486298,8560,6317
tokyo,13,コンビニ,2026-01-23,宮澤靖セブン－イレブン府中分梅店,府中市分梅町３丁目６２番地の１,35.667641,139.459061,8560,6313
tokyo,13,ドラッグ・薬局,2026-01-13,法人番号9290001025414株式会社コスモス薬品ドラッグコスモス貝取店,多摩市貝取１丁目２５番地の１建物１階,35.624947,139.441513,8549,6310
tokyo,13,コンビニ,2026-01-08,伊藤智子ファミリーマート東久留米前沢店,東久留米市前沢４丁目４番１２号,35.745243,139.514038,8578,6322
tokyo,13,コンビニ,2026-01-16,由井拓也ファミリーマート小平喜平町店,小平市喜平町１丁目１１番２号,35.716476,139.48851,8571,6318
tokyo,13,コンビニ,2026-01-31,法人番号8030001016803株式会社クレドファミリーマート東村山久米川町五丁目店,東村山市久米川町５丁目１９番地８,35.773769,139.471802,8585,6315
toyama,16,コンビニ,2026-01-16,櫻木真介ファミリーマートＤＳＧワールド豊田／Ｓ店,富山市豊田本町３丁目１８３番地４,36.7257,137.239273,8814,5958
toyama,16,コンビニ,2026-01-31,吉田完ローソン高岡清水町店,高岡市清水町１丁目１４４番地１,36.740688,137.003067,8817,5920
wakayama,30,ドラッグ・薬局,2026-01-06,法人番号9290001025414株式会社コスモス薬品ドラッグコスモス和歌山南インター店,和歌山市森小手穂１３３番地１,34.207687,135.225754,8209,5636
wakayama,30,コンビニ,2026-01-06,河野一也セブン－イレブン和歌山中之島店,和歌山市中之島４７７番地２,34.243626,135.189789,8218,5630
yamagata,06,ドラッグ・薬局,2026-01-09,法人番号1430001010672株式会社ツルハツルハドラッグ天童糠塚店,天童市糠塚一丁目1番3号,38.365471,140.377365,9207,6460
yamagata,06,コンビニ,2026-01-27,羽川啓一セブン－イレブン中山長崎店,東村山郡中山町大字長崎3208番地3,38.330025,140.278717,9199,6444
yamaguchi,35,コンビニ,2026-01-01,濱本恵美セブンーイレブン下関吉田店,下関市大字吉田821番地12,34.088898,131.063248,8181,4970
yamanashi,19,コンビニ,2026-01-22,古屋和広セブン－イレブン甲府善光寺店,甲府市善光寺３丁目１番６号,35.661354,138.591522,8558,6174
yamanashi,19,コンビニ,2026-01-31,若杉武史ファミリーマート甲府昭和店,中巨摩郡昭和町西条５０３７番地,35.640076,138.543427,8553,6166
yamanashi,19,ドラッグ・薬局,2026-01-10,法人番号1430001010672株式会社ツルハツルハドラッグ山梨石森店,山梨市下石森３２番地,35.677364,138.689758,8562,6190
yamanashi,19,コンビニ,2026-01-08,法人番号6090001013400渡ゆう株式会社ローソン富士吉田大明見二丁目店,富士吉田市大明見２丁目２２番３５号,35.477962,138.816208,8514,6210
aichi,23,コンビニ,2026-02-05,肖駿華ファミリーマート千種今池一丁目店,名古屋市千種区今池一丁目19番1号,35.168686,136.932983,8440,5909
aichi,23,コンビニ,2026-02-24,薛琬セブン－イレブン名古屋東谷橋南店,名古屋市守山区上志段味山の田1020番地,35.256832,137.042969,8461,5926
aichi,23,コンビニ,2026-02-01,法人番号3180001127664金昌株式会社ローソン豊山町青山店,西春日井郡豊山町大字青山字高添142番地1,35.255604,136.905121,8461,5904
aichi,23,コンビニ,2026-02-26,楊衛光セブン－イレブン清須廻間1丁目店,清須市廻間一丁目16番地8,35.215813,136.834152,8451,5893
aichi,23,コンビニ,2026-02-16,法人番号2180001162976株式会社成想ローソン中村二瀬町店,名古屋市中村区二瀬町1番地1,35.16098,136.849426,8438,5895
aichi,23,コンビニ,2026-02-18,趙飛セブン－イレブン名古屋名駅南2丁目東店,名古屋市中村区名駅南二丁目8番1号,35.165752,136.889877,8439,5902
aichi,23,コンビニ,2026-02-04,岩﨑茉那美ローソン中区大井町店,名古屋市中区大井町5番8号,35.151234,136.907059,8436,5905
aichi,23,コンビニ,2026-02-28,法人番号2013301010706株式会社ファミリーマートファミリーマート九丁堀店,名古屋市中区金山一丁目1番2号,35.14716,136.899582,8435,5903
aichi,23,ドラッグ・薬局,2026-02-17,法人番号7180301016951株式会社スギ薬局スギドラッグ瑞穂南店,名古屋市瑞穂区瑞穂通7丁目28番地の1,35.121117,136.93634,8429,5909
aichi,23,コンビニ,2026-02-01,法人番号4010001030181ミニストップ株式会社ミニストップ名古屋供米田店,名古屋市中川区供米田一丁目602番地,35.13678,136.817535,8432,5890
aichi,23,コンビニ,2026-02-16,法人番号1180001103007株式会社輝豊ローソン港区入場一丁目店,名古屋市港区入場一丁目2803番地,35.113152,136.852112,8427,5896
aichi,23,コンビニ,2026-02-01,安藤聡ローソンストア100三河三谷店,蒲郡市三谷北通二丁目57番地,34.81958,137.249847,8356,5959
aichi,23,ドラッグ・薬局,2026-02-26,法人番号7180301016951株式会社スギ薬局スギドラッグ豊橋前田店,豊橋市前田南町二丁目19番地6,34.753334,137.394424,8340,5983
aichi,23,コンビニ,2026-02-28,法人番号1180303005702ランクフィールド合同会社セブン－イレブン豊橋みゆき店,豊橋市西幸町字笠松218番地1,34.73288,137.403427,8335,5984
aichi,23,コンビニ,2026-02-19,谷口和也セブン－イレブン一宮市役所前店,一宮市大江一丁目13番6号,35.304653,136.80423,8473,5888
aichi,23,コンビニ,2026-02-28,河田哲朗ファミリーマート稲沢大里店,稲沢市日下部西町二丁目71番地7,35.226463,136.819489,8454,5891
aichi,23,コンビニ,2026-02-25,玉井将進セブン－イレブン瀬戸西脇町店,瀬戸市西脇町2番地1,35.204479,137.075073,8449,5932
aichi,23,コンビニ,2026-02-01,法人番号4010001030181ミニストップ株式会社ミニストップ刈谷西境町店,刈谷市西境町本郷77番地1,35.049541,137.029587,8411,5924
aichi,23,コンビニ,2026-02-18,鈴木崇臣ファミリーマート碧南伏見屋店,碧南市三宅町三丁目14番地,34.883507,137.008652,8372,5921
aichi,23,コンビニ,2026-02-19,田野栄字ローソン三河安城本町店,安城市三河安城本町一丁目34番地4,34.969612,137.057602,8392,5929
aichi,23,コンビニ,2026-02-28,法人番号2013301010706株式会社ファミリーマートファミリーマート碧南鶴見町店,碧南市鶴見町六丁目37番地,34.900253,136.995834,8376,5919
aichi,23,コンビニ,2026-02-10,法人番号6180301021052株式会社ＭＡＳＳＯローソンみよし湯ノ前店,みよし市三好町湯ノ前118番地,35.089748,137.073257,8421,5931
aichi,23,ドラッグ・薬局,2026-02-10,法人番号7180301016951株式会社スギ薬局スギドラッグ美里西店,豊田市美里五丁目13番地4,35.076385,137.179428,8418,5948
aichi,23,ドラッグ・薬局,2026-02-05,法人番号1430001010672株式会社ツルハツルハドラッグ東野北店,春日井市東野町三丁目15番地1,35.269066,136.985306,8464,5917
aichi,23,コンビニ,2026-02-14,法人番号6180002066272有限会社ショウユウファミリーマート春日井高山町店,春日井市高山町二丁目12番地8,35.255714,136.953827,8461,5912
aichi,23,コンビニ,2026-02-25,加藤康成セブン－イレブン春日井旭町1丁目店,春日井市旭町一丁目4番地1,35.231857,136.955475,8455,5912
akita,05,コンビニ,2026-02-01,法人番号9410001004363株式会社Ｋ＆Ｋメルシローソン秋田広面蓮沼店,秋田市広面字蓮沼101番地1,39.726753,140.150238,9534,6424
akita,05,コンビニ,2026-02-01,鈴木真太郎ローソン秋田仁井田緑町店,秋田市仁井田緑町1番7号,39.693165,140.120773,9526,6419
akita,05,コンビニ,2026-02-06,山内浩セブン－イレブン秋田湯沢北店,湯沢市杉沢字森道下1番地1,39.187412,140.498886,9404,6479
akita,05,コンビニ,2026-02-25,梅田博之セブン－イレブン湯沢古館町店,湯沢市古館町1番3号,39.169647,140.48996,9400,6478
akita,05,コンビニ,2026-02-01,法人番号3410002013682有限会社オーケー企画ローソン刈和野バイパス店,大仙市北楢岡字中嶋88番地5,39.527725,140.38205,9486,6461
aomori,02,コンビニ,2026-02-01,櫻庭壽幸ローソン平内小湊店,東津軽郡平内町大字小湊字下槻18番地1,40.924492,140.961258,9821,6553
aomori,02,コンビニ,2026-02-01,法人番号8420002009353小ガ松有限会社ローソン八戸売市四丁目店,八戸市売市四丁目7番13号,40.512531,141.471375,9723,6635
aomori,02,コンビニ,2026-02-28,小笠原礼子ファミリーマート八戸第二魚市場店,八戸市江陽四丁目9番9号,40.528046,141.515533,9726,6642
aomori,02,コンビニ,2026-02-28,佐々木隆義ファミリーマート三戸町斗内店,三戸郡三戸町大字斗内字荒巻41番地3,40.344009,141.206207,9682,6592
chiba,12,コンビニ,2026-02-01,法人番号1040001101940株式会社Ｋ’ｓプランニングローソン稲毛作草部店,千葉市稲毛区作草部町１２５２番地１,35.630947,140.119125,8551,6419
chiba,12,コンビニ,2026-02-01,法人番号9011101050321アトライズエナジー株式会社ローソン市原辰巳団地入口店,市原市八幡２６１番地１,35.524822,140.124832,8525,6419
chiba,12,コンビニ,2026-02-18,法人番号8040002010705有限会社マゴエンセブン－イレブン千葉あすみが丘東４丁目店,千葉市緑区あすみが丘東４丁目１９番地１,35.523663,140.277969,8525,6444
chiba,12,コンビニ,2026-02-01,武内晶ファミリーマート武石インター店,千葉市花見川区武石町１丁目２３６番地２,35.672066,140.065262,8561,6410
chiba,12,ドラッグ・薬局,2026-02-16,法人番号1040001036939株式会社マツモトキヨシドラッグストアマツモトキヨシ原木中山駅東口店,船橋市本中山６丁目４番１５号,35.704376,139.94281,8569,6390
chiba,12,コンビニ,2026-02-01,法人番号2010701019195株式会社ローソンローソン鎌ケ谷道野辺本町一丁目店,鎌ケ谷市道野辺本町１丁目１４番１５号,35.763817,139.99826,8583,6399
chiba,12,ドラッグ・薬局,2026-02-16,法人番号1040001036939株式会社マツモトキヨシ薬マツモトキヨシ流山おおたかの森Ｓ．Ｃ店,流山市おおたかの森南１丁目５番地の１流山おおたかの森Ｓ．Ｃ．アネックス１１階１０４号店,35.870468,139.92627,8608,6388
chiba,12,コンビニ,2026-02-28,法人番号3040001113422株式会社ＭＩＡＳＭＩＬＥファミリーマート常盤平六丁目店,松戸市常盤平６丁目２番地の９,35.797447,139.958557,8591,6393
chiba,12,コンビニ,2026-02-01,法人番号4010001030181ミニストップ株式会社ミニストップ印西草深店,印西市草深２１５８番地３,35.798492,140.159058,8591,6425
chiba,12,コンビニ,2026-02-12,鎌田あすかファミリーマート成田東武ホテルエアポート店,成田市取香３２０番地１成田東武ホテルエアポート１階,35.780506,140.379913,8587,6460
chiba,12,コンビニ,2026-02-16,法人番号7040001139562株式会社サカエサービスセブン－イレブン成田囲護台南店,成田市囲護台１２３７番地１,35.775856,140.308167,8586,6449
chiba,12,コンビニ,2026-02-28,法人番号4040001047594株式会社工藤工務店ファミリーマート成田ゲートウェイホテル店,成田市大山６５８番地成田ゲートウェイホテル２階,35.780388,140.348831,8587,6455
ehime,38,コンビニ,2026-02-06,久保貴弘セブン－イレブン伊予市郡中店,伊予市米湊８０７番地１,33.75951,132.704254,8102,5232
ehime,38,コンビニ,2026-02-06,越智秀次ファミリーマート東温志津川店,東温市志津川甲１５０４番地５,33.805626,132.872589,8113,5259
ehime,38,ドラッグ・薬局,2026-02-16,法人番号9290001025414株式会社コスモス薬品ドラッグコスモス西条大町店,西条市大町５２４番地１５,33.919029,133.191467,8140,5310
fukui,18,コンビニ,2026-02-19,増永悠矢セブン－イレブン鯖江御幸町１丁目店,鯖江市御幸町１丁目204番地４,35.977299,136.197525,8634,5791
fukui,18,コンビニ,2026-02-01,本木美千代ローソン丸岡寅国店,坂井市丸岡町寅国第３号５番地,36.141155,136.268982,8673,5803
fukui,18,コンビニ,2026-02-16,杉山誠崇ローソン丸岡一本田店,坂井市丸岡町一本田福所23字３番地１,36.158817,136.264755,8678,5802
fukuoka,40,コンビニ,2026-02-06,大内昭人セブン－イレブン水巻梅ノ木団地店,遠賀郡水巻町梅ノ木団地４番１号,33.866489,130.690765,8127,4910
fukuoka,40,コンビニ,2026-02-17,下条孝喜ファミリーマート小倉黒住店,北九州市小倉北区黒住町２５番２０号,33.863342,130.8927,8127,4942
fukuoka,40,コンビニ,2026-02-19,尾上優一ファミリーマートリーガロイヤルホテル小倉／Ｓ店,北九州市小倉北区浅野二丁目１４番２号リーガロイヤルホテル１階,33.888737,130.883575,8133,4941
fukuoka,40,コンビニ,2026-02-27,原田永生セブン－イレブン八幡春の町５丁目店,北九州市八幡東区春の町五丁目２番７号,33.866886,130.804962,8128,4928
fukuoka,40,コンビニ,2026-02-16,中園正和セブン－イレブン博多駅南３丁目店,福岡市博多区博多駅南三丁目１１番７号リオグランデ博多１階,33.581348,130.426758,8059,4868
fukuoka,40,コンビニ,2026-02-24,法人番号4010001008806山崎製パン株式会社デイリーヤマザキ博多駅東店,福岡市博多区博多駅東三丁目１番２４号S-GATE博多駅東１階,33.585564,130.425385,8060,4868
fukuoka,40,スーパー,2026-02-16,法人番号2012301001723株式会社富澤商店富澤商店イオンモール福岡店,糟屋郡粕屋町大字酒殿字老ノ木１９２番地１イオンモール福岡１階,33.596455,130.480286,8063,4876
fukuoka,40,スーパー,2026-02-06,法人番号6290001017604イオン九州株式会社マックスバリュエクスプレス高砂２丁目店,福岡市中央区高砂二丁目１０番４号,33.576164,130.411423,8058,4865
fukuoka,40,コンビニ,2026-02-18,法人番号4290801026005ＭＡＲＵＹＡＷＯＲＫＳ株式会社ファミリーマート飯塚穂波／Ｓ店,飯塚市弁分３９番地１,33.623947,130.6689,8069,4907
fukuoka,40,コンビニ,2026-02-18,馬場幸三ファミリーマート行橋行事店,行橋市行事四丁目１９番２０号,33.736691,130.976059,8096,4956
fukuoka,40,ドラッグ・薬局,2026-02-02,法人番号9290001025414株式会社コスモス薬品ドラッグコスモス仲畑店,大野城市仲畑四丁目２７番１８号,33.548153,130.471054,8051,4875
fukuoka,40,コンビニ,2026-02-06,法人番号8300002010752有限会社森商事ファミリーマート西鉄春日原駅店,春日市春日原北町三丁目９０番地１,33.537411,130.472336,8048,4875
fukushima,07,コンビニ,2026-02-01,法人番号9380001008500株式会社未来企画ファミリーマート郡山小原田中学校前店,郡山市小原田二丁目17番16号,37.381004,140.387085,8971,6461
fukushima,07,コンビニ,2026-02-19,法人番号9380001008500株式会社未来企画ファミリーマート郡山富久山梅田店,郡山市富久山町久保田字梅田1番地の1,37.405491,140.38736,8977,6461
fukushima,07,コンビニ,2026-02-27,法人番号8380002018879有限会社オオサカヤセブン－イレブン白河結城店,白河市結城55番地2,37.120132,140.227921,8908,6436
fukushima,07,コンビニ,2026-02-19,法人番号3380002020583有限会社マーサーショップセブン－イレブン鏡石境店,岩瀬郡鏡石町境172番地,37.245411,140.334549,8938,6453
gifu,21,コンビニ,2026-02-01,法人番号7200002018484有限会社ウエテツローソン岐阜福富店,岐阜市福富迎田3番地1,35.478882,136.825714,8514,5892
gifu,21,コンビニ,2026-02-01,法人番号5200001032356株式会社Ｔ’ｓＣＯＭＰＡＳＳファミリーマート笠松東金池店,羽島郡笠松町東金池町143番地1,35.37463,136.768127,8489,5882
gifu,21,コンビニ,2026-02-13,石田奈巳ファミリーマート柳津丸野店,岐阜市柳津町丸野四丁目52番地,35.360321,136.730957,8486,5876
gifu,21,コンビニ,2026-02-01,法人番号5200001032356株式会社Ｔ’ｓＣＯＭＰＡＳＳファミリーマート上石津牧田店,大垣市上石津町牧田2129番地1,35.332916,136.487198,8479,5837
gifu,21,コンビニ,2026-02-28,法人番号8200001038425株式会社Ｌｕｋｅファミリーマート可児土田東山店,可児市土田5529番地1,35.427605,137.021713,8502,5923
gumma,10,コンビニ,2026-02-28,法人番号4070001012686永田商事株式会社ファミリーマート前橋下小出町店,前橋市下小出町一丁目２番地９,36.406975,139.066223,8737,6250
gumma,10,コンビニ,2026-02-19,法人番号7070001039917株式会社鳳来商会ファミリーマート玉村町福島店,佐波郡玉村町大字福島１０９４番地１,36.309856,139.125427,8714,6260
gumma,10,コンビニ,2026-02-16,杉山雅彦ファミリーマート太田鳥山店,太田市鳥山中町１５８３番地３,36.319073,139.347229,8716,6295
gumma,10,ドラッグ・薬局,2026-02-18,法人番号9290001025414株式会社コスモス薬品ドラッグコスモス藤岡インター店,藤岡市中２０００番地９,36.2747,139.073685,8705,6251
hiroshima,34,コンビニ,2026-02-16,法人番号3240001058234株式会社ＶｉｃｔｏｒｙＯｃｅａｎｓセブン－イレブンピースウィング広島店,広島市中区基町15番2-1号広島ｻｯｶｰｽﾀｼﾞｱﾑ1階1-1区画,34.401646,132.453812,8256,5192
hiroshima,34,コンビニ,2026-02-18,法人番号5240001056657株式会社ポプラリテールローソン広島小町店,広島市中区小町7番1号,34.387684,132.460037,8253,5193
hiroshima,34,コンビニ,2026-02-01,山元太揮セブン－イレブン広島皆実１丁目北店,広島市南区皆実町一丁目8番17号,34.379627,132.466873,8251,5194
hiroshima,34,コンビニ,2026-02-01,法人番号2500001010862株式会社和ポプラＮｉｋｋｏ福山明神町店,福山市明神町二丁目17番22号,34.489937,133.399963,8277,5343
hiroshima,34,コンビニ,2026-02-19,石丸大輔ファミリーマート西条御条町店,東広島市西条御条町5番32号,34.422417,132.744202,8261,5239
hiroshima,34,コンビニ,2026-02-28,法人番号9240001015799株式会社フロムシステムダイレクトファミリーマート大竹西栄店,大竹市西栄一丁目12番9号,34.215946,132.225677,8211,5156
hyogo,28,コンビニ,2026-02-01,山下暁セブン－イレブン神戸水道筋６丁目店,神戸市灘区水道筋６丁目７番３号,34.710903,135.219833,8330,5635
hyogo,28,コンビニ,2026-02-03,民井裕大セブン－イレブン神戸菅原通１丁目店,神戸市長田区菅原通１丁目１５番地,34.665401,135.158905,8319,5625
hyogo,28,コンビニ,2026-02-28,法人番号3140002024204ジー・ネットワーク有限会社ファミリーマート舞子駅前店,神戸市垂水区東舞子町９番９－１０１号,34.633987,135.032715,8312,5605
hyogo,28,コンビニ,2026-02-28,春純仁セブン－イレブン神戸明神町店,神戸市須磨区明神町１丁目２番７号,34.66547,135.128799,8319,5620
hyogo,28,コンビニ,2026-02-01,宮本健太郎セブン－イレブン神戸坂口通３丁目店,神戸市中央区坂口通３丁目２番１３号,34.707935,135.209976,8329,5633
hyogo,28,ドラッグ・薬局,2026-02-25,法人番号9120001030612株式会社コクミンコクミンドラッグ神戸空港国際線ゲート内店,神戸市中央区神戸空港１番神戸空港第２ターミナルビル１階（国際線ゲート内）,34.633934,135.224228,8312,5635
hyogo,28,コンビニ,2026-02-01,土井えみ子セブン－イレブン姫路兼田店,姫路市兼田１８４番地１,34.804482,134.69899,8353,5551
hyogo,28,コンビニ,2026-02-01,眞井海輝ファミリーマート西夢前台五丁目店,姫路市広畑区西夢前台５丁目３６番１２号,34.830757,134.639008,8359,5542
hyogo,28,コンビニ,2026-02-01,法人番号4010001030181ミニストップ株式会社ミニストップ尼崎口田中店,尼崎市口田中１丁目２０番３０号,34.755077,135.432556,8341,5669
hyogo,28,スーパー,2026-02-17,法人番号6140001049372株式会社スーパー王子スーパーオオジ武庫之荘北店,尼崎市武庫之荘７丁目７番２号,34.761642,135.393646,8342,5662
hyogo,28,コンビニ,2026-02-01,新谷歩ファミリーマート西宮里中町店,西宮市里中町３丁目１２番２９号,34.720741,135.370041,8332,5659
hyogo,28,コンビニ,2026-02-01,福長えり子セブン－イレブン神戸魚崎南町４丁目店,神戸市東灘区魚崎南町４丁目１０番１９号,34.711697,135.273163,8330,5643
hyogo,28,コンビニ,2026-02-01,平井直樹ファミリーマート相生文化会館前店,相生市相生６丁目１番地３,34.797421,134.470871,8351,5515
hyogo,28,コンビニ,2026-02-01,豊住恒樹ファミリーマート西鹿沢店,宍粟市山崎町鹿沢１３６番地３,35.003223,134.538528,8400,5526
hyogo,28,コンビニ,2026-02-01,法人番号9140001099910株式会社ラフターローソン御津苅屋店,たつの市御津町苅屋４７３番地１,34.782272,134.564148,8347,5530
hyogo,28,ドラッグ・薬局,2026-02-09,法人番号9290001025414株式会社コスモス薬品ドラッグコスモス加東社店,加東市社１１６１番地,34.916321,134.963181,8379,5594
hyogo,28,コンビニ,2026-02-01,三宅定男ファミリーマート和田山林垣店,朝来市和田山町林垣２２７番地１,35.362999,134.83313,8487,5573
ibaraki,08,コンビニ,2026-02-24,谷畑広行ファミリーマート土浦神立駅前店,土浦市神立中央一丁目１１番４３号,36.120388,140.247589,8668,6439
ibaraki,08,コンビニ,2026-02-28,法人番号2013301010706株式会社ファミリーマートファミリーマート古河坂間店,古河市坂間９１番地５,36.162266,139.707245,8678,6353
ibaraki,08,コンビニ,2026-02-28,小島裕司ファミリーマートしもつま鬼怒店,下妻市鬼怒２１３番地１,36.157856,139.964478,8677,6394
ibaraki,08,コンビニ,2026-02-01,井川恵太ローソン取手駅東店,取手市中央町１番１号,35.89489,140.062698,8614,6410
ibaraki,08,コンビニ,2026-02-02,法人番号9050003006304合同会社ＦＵＮＷＯＲＫローソン行方山田店,行方市山田１０２１番地７,36.082626,140.517548,8659,6482
ishikawa,17,コンビニ,2026-02-01,北林芳基ローソン金沢押野小学校前,金沢市八日市２丁目457番地,36.545071,136.608627,8770,5857
ishikawa,17,コンビニ,2026-02-20,打山和志セブンーイレブン金沢若宮１丁目店,金沢市若宮１丁目114番地,36.573322,136.631866,8777,5861
ishikawa,17,コンビニ,2026-02-01,法人番号7220001022238株式会社ＢＬＵＥＦＬＯＷＳＩＯＮローソン七尾光陽台店,七尾市光陽台24番地,37.083599,136.925781,8900,5908
ishikawa,17,コンビニ,2026-02-01,法人番号5220001024500株式会社ｌｉｔｔｌｅｇｉｆｔローソン小松大島町店,小松市大島町170番地１,36.433941,136.446869,8744,5831
ishikawa,17,コンビニ,2026-02-20,法人番号5220001015160株式会社ＬｉｇｈｔＷａｖｅファミリーマート小松空港／Ｓ店,小松市浮柳町ヨ50番地,36.405926,136.420837,8737,5827
iwate,03,コンビニ,2026-02-09,中村誠ファミリーマートカネマン盛岡南／Ｓ店,盛岡市東見前9地割18番地1,39.643436,141.167831,9514,6586
iwate,03,コンビニ,2026-02-17,阿部貴信セブン－イレブン盛岡上堂店,盛岡市上堂二丁目7番28号,39.727615,141.122223,9534,6579
iwate,03,コンビニ,2026-02-21,笠寺徹セブン－イレブン盛岡津志田西2丁目店,盛岡市津志田西二丁目12番8号,39.664318,141.150803,9519,6584
iwate,03,コンビニ,2026-02-28,法人番号9400002000354有限会社石亀酒店ファミリーマート盛岡上田四丁目店,盛岡市上田四丁目30番1号,39.72076,141.13501,9532,6581
iwate,03,コンビニ,2026-02-01,小野寺歩ファミリーマート北上鬼柳卯の木店,北上市鬼柳町卯の木192番地1,39.271572,141.098404,9425,6575
iwate,03,コンビニ,2026-02-01,法人番号4010001030181ミニストップ株式会社ミニストップ北上本通り店,北上市本通り一丁目7番20号,39.287552,141.116028,9429,6578
iwate,03,コンビニ,2026-02-16,法人番号8400001017235株式会社Ｄ・Ｋセブン－イレブン花巻石鳥谷バイパス店,花巻市石鳥谷町好地第3地割90番地2,39.500217,141.149384,9480,6583
iwate,03,ドラッグ・薬局,2026-02-12,法人番号1430001010672株式会社ツルハツルハドラッグ遠野店,遠野市松崎町白岩字地森29番地,39.344681,141.54155,9442,6646
kagawa,37,コンビニ,2026-02-04,法人番号7470003002691合同会社１０・３１セブン－イレブン観音寺大野原町中姫店,観音寺市大野原町中姫１１１４番地２,34.09029,133.673492,8181,5387
